symbol,corpCode,name,year,fiscal_date,price_date,price,market_cap,currency,sector_group,sector_name,market_type,industry_code,industry_name,valuation_model_type,valuation_model_name,peer_group_name,peer_group_level,peer_group_size,total_assets,total_liabilities,total_equity,net_income,operating_income,revenue,per,pbr,roe,debt_ratio,operating_margin,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_debt_ratio_avg,peer_operating_margin_avg,per_vs_peer_pct,pbr_vs_peer_pct,roe_vs_peer_pctp,debt_ratio_vs_peer_pct,operating_margin_vs_peer_pctp,weight_per,weight_pbr,weight_roe,weight_debt,weight_op_margin,per_score,pbr_score,roe_score,debt_score,operating_margin_score,absolute_score,weighted_absolute_score,per_peer_score,pbr_peer_score,roe_peer_score,debt_peer_score,op_margin_peer_score,risk_penalty,industry_adjusted_score,valuation_score
000700,,유수홀딩스,2023,2023-12-31,2026-06-19,5690.0,148200000000.0,KRW,general,일반,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,general,일반형,회사 본부 및 경영 컨설팅 서비스업,industry,12,514472137701.0,68107152536.0,446364985165.0,23263597963.0,21005544102.0,341773101419.0,6.37,0.33,5.21,15.26,6.15,7.34,0.4,5.46,114.24,5.92,13.19,17.07,-0.25,86.64,0.23,25,25,25,25,0,23.63,25,15.21,25,16.15,88.84,88.84,42.86,50,45.45,100,63.64,0,60,88.84
004590,,한국가구,2023,2023-12-31,2026-06-19,5460.0,81900000000.0,KRW,general,일반,코스닥시장상장법인,464,생활용품 도매업,general,일반형,생활용품 도매업,industry,16,222162824728.0,45981625058.0,176181199670.0,11017349911.0,12426948013.0,102947090163.0,7.43,0.46,6.25,26.1,12.07,18.75,0.89,-4.99,68.09,2.94,60.36,48.0,11.24,61.67,9.13,25,25,25,25,0,22.57,25,16.25,25,21.04,88.82,88.82,85.71,56.67,80,73.33,92.86,0,74,88.82
000430,,대원강업,2023,2023-12-31,2026-06-19,4455.0,276200000000.0,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,85,1026303658490.0,408110668532.0,618192989958.0,37786380416.0,,,7.31,0.45,6.11,66.02,,34.05,0.68,-0.98,162.32,3.85,78.53,34.49,7.09,59.33,,25,20,20,15,20,22.69,25,16.11,25,0,88.8,70.58,37.14,57.83,42.17,68.67,0,0,40,88.8
139670,,키네마스터,2023,2023-12-31,2026-06-19,1529.0,21600000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,131,19647361570.0,2970833704.0,16676527866.0,2623248143.0,1861579740.0,16773679386.0,8.23,1.3,15.73,17.81,11.1,144.89,10.75,-13.78,70.83,-104.65,94.32,87.95,29.51,74.85,115.75,10,10,25,15,40,21.77,17,25,25,20.55,88.77,88.39,67.14,38.37,92.25,82.17,77.42,0,77,88.77
052420,,오성첨단소재,2023,2023-12-31,2026-06-19,8050.0,78400000000.0,KRW,general,일반,코스닥시장상장법인,222,플라스틱제품 제조업,manufacturing,제조업형,플라스틱제품 제조업,industry,37,289620521427.0,62095845245.0,227524676182.0,12011849160.0,12725755629.0,104942717935.0,6.53,0.34,5.28,27.29,12.13,23.06,0.82,-3.35,80.45,1.09,71.7,58.14,8.63,66.08,11.03,25,20,20,15,20,23.47,25,15.28,25,21.07,88.75,87.55,68.18,84.72,52.78,83.33,91.18,0,75,88.75
004980,,성신양회,2023,2023-12-31,2026-06-19,8390.0,205700000000.0,KRW,general,일반,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",manufacturing,제조업형,"시멘트, 석회, 플라스터 및 그 제품 제조업",industry,14,1310199052559.0,772175804487.0,538023248072.0,66955414380.0,73331934254.0,1113282184538.0,3.07,0.38,12.44,143.52,6.59,11.25,0.41,7.26,74.19,6.83,72.68,6.78,5.19,-93.44,-0.24,25,20,20,15,20,25,25,22.44,16.3,16.59,88.74,86,91.67,38.46,92.31,0,60,0,61,88.74
107590,,미원홀딩스,2023,2023-12-31,2026-06-19,55700.0,129200000000.0,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,general,일반형,기타 금융업,industry,84,467503157829.0,197574631444.0,269928526385.0,17037305526.0,15564411112.0,443162257779.0,7.58,0.48,6.31,73.2,3.51,121.17,4.48,4.61,214.41,4.47,93.74,89.31,1.7,65.86,-0.96,25,25,25,25,0,22.42,25,16.31,25,10.53,88.73,88.73,58.11,54.22,54.88,55.42,31.75,0,56,88.73
023410,,유진기업,2023,2023-12-31,2026-06-19,3370.0,260500000000.0,KRW,general,일반,코스닥시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",manufacturing,제조업형,"시멘트, 석회, 플라스터 및 그 제품 제조업",industry,14,2286216042745.0,1218270550111.0,1067945492634.0,69312226665.0,84442700646.0,1473426055245.0,3.76,0.24,6.49,114.08,5.73,11.25,0.41,7.26,74.19,6.83,66.58,40.52,-0.77,-53.75,-1.1,25,20,20,15,20,25,25,16.49,22.18,15.73,88.67,84.08,70.83,76.92,46.15,23.08,40,0,54,88.67
013030,,하이록코리아,2023,2023-12-31,2026-06-19,33750.0,397200000000.0,KRW,general,일반,코스닥시장상장법인,241,1차 철강 제조업,manufacturing,제조업형,1차 철강 제조업,industry,39,443155316260.0,36295857497.0,406859458763.0,47730254865.0,,,8.32,0.98,11.73,8.92,,22.88,0.63,0.0,90.02,3.61,63.62,-55.51,11.73,90.09,,25,20,20,15,20,21.68,20.2,21.73,25,0,88.61,70.22,56,18.42,92.11,97.37,0,0,51,88.61
065510,,휴비츠,2023,2023-12-31,2026-06-19,7100.0,77200000000.0,KRW,general,일반,코스닥시장상장법인,271,의료용 기기 제조업,manufacturing,제조업형,의료용 기기 제조업,industry,42,201144671825.0,84546315373.0,116598356452.0,9580936152.0,16380287595.0,117736981654.0,8.06,0.66,8.22,72.51,13.91,41.0,4.17,-75.29,302.78,-97.36,80.35,84.13,83.51,76.05,111.27,25,20,20,15,20,21.94,23.4,18.22,25,21.96,88.56,87.8,76.19,75.61,75,31.71,75.68,0,69,88.56
089470,,HDC현대EP,2023,2023-12-31,2026-06-19,3790.0,120900000000.0,KRW,general,일반,유가증권시장상장법인,204,기타 화학제품 제조업,manufacturing,제조업형,기타 화학제품 제조업,industry,70,605440390923.0,288562520329.0,316877870594.0,17299101366.0,,,6.99,0.38,5.46,91.06,,23.92,2.82,1.66,83.43,-0.33,70.78,86.48,3.8,-9.16,,25,20,20,15,20,23.01,25,15.46,25,0,88.47,70.38,77.55,82.61,60.87,34.78,0,0,53,88.47
037400,,우리엔터프라이즈,2023,2023-12-31,2026-06-19,794.0,20800000000.0,KRW,general,일반,코스닥시장상장법인,468,상품 종합 도매업,general,일반형,상품 종합 도매업,industry,16,680411707716.0,360125263524.0,320286444192.0,18999248402.0,,,1.09,0.06,5.93,112.44,,14.75,1.79,-16.01,124.83,-11.38,92.58,96.37,21.94,9.92,,25,25,25,25,0,25,25,15.93,22.51,0,88.44,88.44,100,96.67,66.67,46.67,0,0,78,88.44
005430,,한국공항,2023,2023-12-31,2026-06-19,81400.0,257700000000.0,KRW,general,일반,유가증권시장상장법인,529,기타 운송관련 서비스업,general,일반형,기타 운송관련 서비스업,industry,7,476851540431.0,128378638433.0,348472901998.0,31422609309.0,33969013124.0,544725137436.0,8.2,0.74,9.02,36.84,6.24,6.13,0.7,10.71,104.16,5.23,-33.69,-5.27,-1.69,64.63,1.0,25,25,25,25,0,21.8,22.6,19.02,25,16.24,88.42,88.42,16.67,16.67,33.33,83.33,75,0,38,88.42
003220,,대원제약,2023,2023-12-31,2026-06-19,8550.0,191800000000.0,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,bio_pharma,바이오/제약형,의약품 제조업,industry,62,507998342357.0,243733869786.0,264264472571.0,23463261382.0,32232798510.0,526952045065.0,8.17,0.73,8.88,92.23,6.12,53.13,2.83,-9.11,93.99,-14.52,84.62,74.39,17.99,1.87,20.64,5,10,35,25,25,21.83,22.7,18.88,25,16.12,88.41,81,66.67,60.66,80.33,32.79,71.43,0,64,88.41
029530,,신도리코,2023,2023-12-31,2026-06-19,40800.0,396400000000.0,KRW,general,일반,유가증권시장상장법인,263,컴퓨터 및 주변장치 제조업,manufacturing,제조업형,컴퓨터 및 주변장치 제조업,industry,9,1078782998517.0,87555410343.0,991227588174.0,54984228871.0,25334080155.0,395823115252.0,7.21,0.4,5.55,8.83,6.4,15.68,0.69,2.8,19.95,1.94,54.03,41.8,2.75,55.72,4.46,25,20,20,15,20,22.79,25,15.55,25,16.4,88.34,83.35,83.33,87.5,62.5,87.5,75,0,79,88.34
039610,,화성밸브,2023,2023-12-31,2026-06-19,6420.0,66800000000.0,KRW,general,일반,코스닥시장상장법인,291,일반 목적용 기계 제조업,manufacturing,제조업형,일반 목적용 기계 제조업,industry,34,130325009989.0,41804329358.0,88520680631.0,8066489164.0,10029597192.0,91550544835.0,8.28,0.75,9.11,47.23,10.96,89.29,3.45,-3.68,143.99,0.2,90.73,78.13,12.79,67.2,10.76,25,20,20,15,20,21.72,22.5,19.11,25,20.48,88.33,86.39,91.3,87.88,72.73,84.85,93.33,0,86,88.33
072990,,에이치시티,2023,2023-12-31,2026-06-19,3465.0,50200000000.0,KRW,general,일반,코스닥시장상장법인,729,기타 과학기술 서비스업,general,일반형,일반형,model,531,141090535705.0,57346175798.0,83744359907.0,6206847837.0,8012436386.0,74110894233.0,8.09,0.6,7.41,68.48,10.81,13.84,18.83,-4.46,117.95,-0.74,41.55,96.82,11.87,41.94,11.55,25,25,25,25,0,21.91,24,17.41,25,20.41,88.32,88.32,62.5,52.63,69.74,60.53,83.08,0,61,88.32
005670,,푸드웰,2023,2023-12-31,2026-06-19,6300.0,63000000000.0,KRW,general,일반,코스닥시장상장법인,103,"과실, 채소 가공 및 저장 처리업",general,일반형,일반형,model,531,220507295795.0,112285287768.0,108222008027.0,8183316059.0,8286725452.0,228487093117.0,7.7,0.58,7.56,103.75,3.63,13.84,18.83,-4.46,117.95,-0.74,44.36,96.91,12.02,12.03,4.37,25,25,25,25,0,22.3,24.2,17.56,24.25,10.89,88.31,88.31,66.67,53.95,71.05,40.79,58.46,0,58,88.31
009680,,모토닉,2023,2023-12-31,2026-06-19,9910.0,215400000000.0,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,85,480202443379.0,33085143261.0,447117300118.0,27476027732.0,,,7.84,0.48,6.15,7.4,,34.05,0.68,-0.98,162.32,3.85,76.97,29.36,7.12,95.44,,25,20,20,15,20,22.16,25,16.15,25,0,88.31,70.08,34.29,51.81,43.37,100,0,0,43,88.31
058850,,KTcs,2023,2023-12-31,2026-06-19,2335.0,96700000000.0,KRW,general,일반,유가증권시장상장법인,639,기타 정보 서비스업,general,일반형,기타 정보 서비스업,industry,15,434900095454.0,234849614972.0,200050480482.0,15803825827.0,18723573550.0,1035365640322.0,6.12,0.48,7.9,117.4,1.81,29.94,1.71,-1.46,79.99,5.28,79.56,71.8,9.36,-46.77,-3.48,25,25,25,25,0,23.88,25,17.9,21.52,5.43,88.3,88.3,81.82,85.71,50,21.43,42.86,0,60,88.3
033830,,티비씨,2023,2023-12-31,2026-06-19,400.0,40000000000.0,KRW,general,일반,코스닥시장상장법인,602,텔레비전 방송업,general,일반형,텔레비전 방송업,industry,8,134217378721.0,7854020250.0,126363358471.0,6194310171.0,4137402175.0,43505868968.0,6.46,0.32,4.9,6.22,9.51,12.21,0.73,2.45,70.39,6.45,47.12,56.91,2.45,91.17,3.06,25,25,25,25,0,23.54,25,14.7,25,19.51,88.24,88.24,60,57.14,42.86,100,85.71,0,65,88.24
302430,,이노메트리,2023,2023-12-31,2026-06-19,6790.0,66800000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,136,86514965109.0,22436817991.0,64078147118.0,7806187062.0,8208876108.0,83783909848.0,8.56,1.04,12.18,35.01,9.8,214.1,14.17,-3.02,83.92,-6.82,96.0,92.64,15.2,58.27,16.61,25,20,20,15,20,21.44,19.6,22.18,25,19.8,88.22,85.7,69.88,54.81,84.33,62.96,81.68,0,71,88.22
072870,,메가스터디,2023,2023-12-31,2026-06-19,12980.0,154700000000.0,KRW,general,일반,코스닥시장상장법인,581,"서적, 잡지 및 기타 인쇄물 출판업",general,일반형,"서적, 잡지 및 기타 인쇄물 출판업",industry,5,492575322035.0,144584044352.0,347991277683.0,20285736626.0,10359518258.0,107784882028.0,7.63,0.44,5.83,41.55,9.61,12.63,0.56,-7.95,56.43,-0.28,39.63,21.3,13.78,26.37,9.89,25,25,25,25,0,22.37,25,15.83,25,19.61,88.2,88.2,50,25,75,50,100,0,50,88.2
057050,,현대홈쇼핑,2023,2023-12-31,2026-06-19,80600.0,967200000000.0,KRW,general,일반,유가증권시장상장법인,479,무점포 소매업,general,일반형,일반형,model,531,3432527148806.0,850516397114.0,2582010751692.0,136205234371.0,59952400171.0,2064457266714.0,7.1,0.37,5.28,32.94,2.9,13.84,18.83,-4.46,117.95,-0.74,48.68,98.01,9.74,72.07,3.64,25,25,25,25,0,22.9,25,15.28,25,8.7,88.18,88.18,70.83,73.68,60.53,84.21,53.85,0,72,88.18
004840,,DRB동일,2023,2023-12-31,2026-06-19,4115.0,79300000000.0,KRW,general,일반,유가증권시장상장법인,221,고무제품 제조업,manufacturing,제조업형,고무제품 제조업,industry,8,963651592108.0,465541738320.0,498109853788.0,21854908375.0,35845945523.0,737777767832.0,3.63,0.16,4.39,93.46,4.86,6.79,0.46,1.81,116.19,5.76,46.53,65.51,2.57,19.56,-0.9,25,20,20,15,20,25,25,13.17,25,14.58,88.17,82.2,83.33,85.71,28.57,71.43,28.57,0,60,88.17
206640,,바디텍메드,2023,2023-12-31,2026-06-19,10550.0,231100000000.0,KRW,general,일반,코스닥시장상장법인,213,의료용품 및 기타 의약 관련제품 제조업,manufacturing,제조업형,의료용품 및 기타 의약 관련제품 제조업,industry,23,227901663330.0,30485131073.0,197416532257.0,26668388616.0,28476969172.0,134219239677.0,8.67,1.17,13.51,15.44,21.22,212.91,10.64,-14.78,58.89,-106.6,95.93,89.0,28.29,73.78,127.82,25,20,20,15,20,21.33,18.3,23.51,25,25,88.14,89.78,66.67,63.64,73.81,81.82,77.27,0,72,88.14
009070,,케이씨티시,2023,2023-12-31,2026-06-19,4220.0,126600000000.0,KRW,general,일반,유가증권시장상장법인,493,도로 화물 운송업,general,일반형,도로 화물 운송업,industry,6,662097622202.0,380738631338.0,281358990864.0,28570746258.0,36821207555.0,823125429680.0,4.43,0.45,10.15,135.32,4.47,5.91,0.31,1.89,155.75,3.16,24.98,-45.81,8.27,13.12,1.31,25,25,25,25,0,25,25,20.15,17.94,13.41,88.09,88.09,50,10,100,40,100,0,50,88.09
393890,,더블유씨피,2023,2023-12-31,2026-06-19,11600.0,392600000000.0,KRW,general,일반,코스닥시장상장법인,282,일차전지 및 이차전지 제조업,manufacturing,제조업형,일차전지 및 이차전지 제조업,industry,13,1358510063106.0,358102062582.0,1000408000524.0,53621155391.0,46391318239.0,304986337193.0,7.32,0.39,5.36,35.8,15.21,411.1,4.26,6.67,107.98,7.77,98.22,90.79,-1.31,66.85,7.44,25,20,20,15,20,22.68,25,15.36,25,22.61,88.04,88.06,81.82,100,41.67,91.67,90.91,0,81,88.04
060720,,KH바텍,2023,2023-12-31,2026-06-19,11330.0,268300000000.0,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,manufacturing,제조업형,전자부품 제조업,industry,101,342517480233.0,95475808630.0,247041671603.0,30935074981.0,33607563323.0,363572099173.0,8.67,1.09,12.52,38.65,9.24,109.28,2.93,-2.75,82.02,-1.26,92.06,62.96,15.28,52.88,10.51,25,20,20,15,20,21.33,19.1,22.52,25,19.24,87.95,85.02,82.26,50,84.85,69,87.5,0,75,87.95
047310,,파워로직스,2023,2023-12-31,2026-06-19,3710.0,135800000000.0,KRW,general,일반,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",manufacturing,제조업형,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",industry,26,385194497899.0,192021141941.0,193173355958.0,16137075320.0,15579853751.0,773181124037.0,8.42,0.7,8.35,99.4,2.02,105.35,5.66,-9.55,129.96,-0.39,92.01,87.57,17.9,23.51,2.4,25,20,20,15,20,21.58,23,18.35,25,6.06,87.93,74.51,73.33,68,72,44,50,0,63,87.93
015860,,일진홀딩스,2023,2023-12-31,2026-06-19,6970.0,344000000000.0,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,general,일반형,기타 금융업,industry,84,1664779334525.0,724215860718.0,940563473807.0,47891954977.0,57518695514.0,1471896022592.0,7.18,0.37,5.09,77.0,3.91,121.17,4.48,4.61,214.41,4.47,94.07,91.83,0.48,64.09,-0.56,25,25,25,25,0,22.82,25,15.09,25,11.73,87.91,87.91,60.81,63.86,46.34,53.01,38.1,0,56,87.91
004430,,송원산업,2023,2023-12-31,2026-06-19,10120.0,242900000000.0,KRW,general,일반,유가증권시장상장법인,204,기타 화학제품 제조업,manufacturing,제조업형,기타 화학제품 제조업,industry,70,1089744000000.0,384152000000.0,705592000000.0,34847000000.0,58469000000.0,1029975000000.0,6.97,0.34,4.94,54.44,5.68,23.92,2.82,1.66,83.43,-0.33,70.86,87.8,3.28,34.74,6.01,25,20,20,15,20,23.03,25,14.82,25,15.68,87.85,82.43,79.59,84.06,53.62,55.07,52.31,0,66,87.85
089790,,제이티,2023,2023-12-31,2026-06-19,4545.0,46900000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,136,89482926694.0,29692934958.0,59789991736.0,5492095891.0,2959841947.0,47160458803.0,8.54,0.78,9.19,49.66,6.28,214.1,14.17,-3.02,83.92,-6.82,96.01,94.46,12.2,40.82,13.09,25,20,20,15,20,21.46,22.2,19.19,25,16.28,87.85,82.6,71.08,63.33,75.37,54.07,65.65,0,67,87.85
066360,,체리부로,2023,2023-12-31,2026-06-19,723.0,34700000000.0,KRW,general,일반,코스닥시장상장법인,101,"도축, 육류 가공 및 저장 처리업",general,일반형,"도축, 육류 가공 및 저장 처리업",industry,6,283753478753.0,173979701549.0,109773777204.0,15002486690.0,21020113354.0,399000340104.0,2.31,0.32,13.67,158.49,5.27,18.32,0.55,8.88,126.56,5.96,87.37,42.12,4.79,-25.23,-0.69,25,25,25,25,0,25,25,23.67,14.15,15.27,87.82,87.82,50,80,80,40,60,0,63,87.82
142210,,유니트론텍,2023,2023-12-31,2026-06-19,6390.0,132600000000.0,KRW,general,일반,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,general,일반형,기계장비 및 관련 물품 도매업,industry,18,248508832060.0,135194326849.0,113314505211.0,20038355461.0,30923836146.0,598093762212.0,6.62,1.17,17.68,119.31,5.17,38.63,3.62,-152.0,537.86,-23.65,82.87,67.72,169.68,77.82,28.82,25,25,25,25,0,23.38,18.3,25,21.14,15.17,87.82,87.82,80,29.41,94.12,23.53,56.25,0,57,87.82
187270,,신화콘텍,2023,2023-12-31,2026-06-19,3175.0,32200000000.0,KRW,general,일반,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",manufacturing,제조업형,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",industry,26,94493681711.0,33676722417.0,60816959294.0,3890941578.0,4913326276.0,51942907903.0,8.28,0.53,6.4,55.37,9.46,105.35,5.66,-9.55,129.96,-0.39,92.14,90.64,15.95,57.39,9.85,25,20,20,15,20,21.72,24.7,16.4,25,19.46,87.82,85.17,80,76,60,64,87.5,0,74,87.82
080010,,이상네트웍스,2023,2023-12-31,2026-06-19,6700.0,65900000000.0,KRW,general,일반,코스닥시장상장법인,461,상품 중개업,general,일반형,상품 중개업,industry,8,180340469800.0,35182446106.0,145158023694.0,8314837916.0,15142638295.0,82291210125.0,7.93,0.45,5.73,24.24,18.4,22.3,0.66,1.54,74.4,-4.3,64.46,31.11,4.19,67.42,22.7,25,25,25,25,0,22.07,25,15.73,25,24.2,87.8,87.8,50,85.71,71.43,85.71,100,0,73,87.8
095660,,네오위즈,2023,2023-12-31,2026-06-19,18270.0,395300000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,131,671428658604.0,143808323008.0,527620335596.0,46423501000.0,31593317823.0,365593726744.0,8.52,0.75,8.8,27.26,8.64,144.89,10.75,-13.78,70.83,-104.65,94.12,93.03,22.58,61.52,113.29,10,10,25,15,40,21.48,22.5,18.8,25,18.64,87.78,81.22,64.29,59.3,74.42,69.77,69.35,0,69,87.78
053450,,세코닉스,2023,2023-12-31,2026-06-19,3960.0,58600000000.0,KRW,general,일반,코스닥시장상장법인,273,사진장비 및 광학기기 제조업,manufacturing,제조업형,사진장비 및 광학기기 제조업,industry,9,285476007712.0,162210920578.0,123265087134.0,11379208943.0,16166026744.0,502361137353.0,5.15,0.48,9.23,131.6,3.22,57.48,1.47,-9.61,166.59,-18.26,91.04,67.76,18.84,21.01,21.48,25,20,20,15,20,24.85,25,19.23,18.68,9.66,87.76,79.17,80,100,57.14,50,37.5,0,66,87.76
221980,,케이디켐,2023,2023-12-31,2026-06-19,9980.0,40300000000.0,KRW,general,일반,코스닥시장상장법인,204,기타 화학제품 제조업,manufacturing,제조업형,기타 화학제품 제조업,industry,70,123449471887.0,23890935640.0,99558536247.0,5315844858.0,6252594408.0,59145786358.0,7.58,0.4,5.34,24.0,10.57,23.92,2.82,1.66,83.43,-0.33,68.3,85.66,3.68,71.24,10.9,25,20,20,15,20,22.42,25,15.34,25,20.29,87.76,85.92,71.43,79.71,59.42,82.61,78.46,0,74,87.76
058650,,세아홀딩스,2023,2023-12-31,2026-06-19,122500.0,519700000000.0,KRW,general,일반,유가증권시장상장법인,241,1차 철강 제조업,manufacturing,제조업형,1차 철강 제조업,industry,39,5789382238682.0,2681649312707.0,3107732925975.0,131836418211.0,200772104770.0,6419203603021.0,3.94,0.17,4.24,86.29,3.13,22.88,0.63,0.0,90.02,3.61,82.77,73.36,4.24,4.14,-0.48,25,20,20,15,20,25,25,12.72,25,9.39,87.72,77.69,68,94.74,55.26,36.84,51.43,0,63,87.72
094850,,참좋은여행,2023,2023-12-31,2026-06-19,4410.0,61700000000.0,KRW,general,일반,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,general,일반형,여행사 및 기타 여행보조 서비스업,industry,6,143382883073.0,58853571328.0,84529311745.0,7210677391.0,6419133670.0,68664951965.0,8.56,0.73,8.53,69.63,9.35,10.07,4.75,-48.32,598.44,3.82,15.01,84.65,56.86,88.37,5.53,25,25,25,25,0,21.44,22.7,18.53,25,19.35,87.67,87.67,100,100,50,100,80,0,88,87.67
087260,,모바일어플라이언스,2023,2023-12-31,2026-06-19,353.0,11500000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,131,81115251731.0,32850320604.0,48264931127.0,2110182819.0,452468274.0,49804458554.0,5.45,0.24,4.37,68.06,0.91,144.89,10.75,-13.78,70.83,-104.65,96.24,97.78,18.16,3.91,105.56,10,10,25,15,40,24.55,25,13.11,25,2.73,87.66,52.3,80,96.51,56.59,35.66,44.35,0,55,87.66
262840,,아이퀘스트,2023,2023-12-31,2026-06-19,2985.0,31500000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,131,61075325870.0,9057033985.0,52018291885.0,3731788079.0,3624846623.0,40078912565.0,8.44,0.61,7.17,17.41,9.04,144.89,10.75,-13.78,70.83,-104.65,94.17,94.37,20.96,75.42,113.7,10,10,25,15,40,21.56,23.9,17.17,25,19.04,87.63,80.82,65.71,75.19,65.89,83.72,70.97,0,72,87.63
