재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 포괄손익계산서, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	dart_GainFromFinancialInstrumentsAtAmortisedCost	         상각후원가측정금융상품관련이익	2,738,428,259	3,305,363,665	2,098,784,451
 포괄손익계산서, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	dart_GainFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	         당기손익-공정가치측정금융상품관련이익	1,153,155,285,526	621,266,292,111	575,342,787,359
 포괄손익계산서, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	dart_OtherOperatingIncome	         기타의영업수익	28,492,421,962	17,044,262,713	13,849,529,135
 포괄손익계산서, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_FeeAndCommissionIncome	         수수료수익	258,253,699,004	223,999,368,827	202,545,909,346
 포괄손익계산서, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_ForeignExchangeGain	         외환거래이익	36,729,637,645	35,747,316,029	24,055,815,972
 포괄손익계산서, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_RevenueFromInterest	         이자수익	442,618,176,228	417,175,329,636	389,093,215,897
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	dart_AdjustedProfitLossNetOfRegulatoryReserveForCreditLoss	      (대손준비금 반영후 조정이익)	23,746,436,882	18,347,677,792	27,752,937,654
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	dart_GainFromDerivatives	      파생상품평가및처분이익	945,139,357,047	821,736,010,943	561,708,767,915
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	dart_GainsOnChangeInFairValueAndOnDisposalOfFinancialInstruments	      금융상품평가및처분이익	914,648,266,811	426,811,637,988	385,770,548,463
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	dart_LossesFromDerivatives	      파생상품평가및처분손실	1,378,089,847,801	692,710,839,213	534,298,650,573
