symbol,corpCode,name,year,fiscal_date,price_date,price,market_cap,total_assets,total_liabilities,total_equity,net_income,operating_income,revenue,per,pbr,roe,debt_ratio,per_score,pbr_score,roe_score,debt_score,valuation_score
031980,00208444,피에스케이홀딩스,2025,2025-12-31,2026-06-18,120000.0,2587500000000.0,584879159412.0,78501446934.0,506377712478.0,91684937183.0,73400914769.0,207764042799.0,28.22,5.11,18.11,15.5,5,0,25,25,55
033310,00143226,엠투엔,2025,2025-12-31,2026-06-18,1405.0,56200000000.0,191792668993.0,47727821654.0,144064847339.0,596488882.0,2768344830.0,86549524568.0,94.22,0.39,0.41,33.13,0,25,5,25,55
034730,00181712,SK,2025,2025-12-31,2026-06-18,676000.0,49011800000000.0,213519668000000.0,127828333000000.0,85691335000000.0,3555246000000.0,1818476000000.0,122703338000000.0,13.79,0.57,4.15,149.17,15,20,5,15,55
035200,00356389,프럼파스트,2025,2025-12-31,2026-06-18,2970.0,28900000000.0,41680469489.0,3701584543.0,37978884946.0,1021790720.0,443646135.0,25230889434.0,28.28,0.76,2.69,9.75,5,20,5,25,55
036170,00232821,에이치엠넥스,2025,2025-12-31,2026-06-18,3845.0,236000000000.0,162859122159.0,27919779905.0,134939342254.0,10910332774.0,2367143405.0,31707375183.0,21.63,1.75,8.09,20.69,5,10,15,25,55
036220,00260657,오상헬스케어,2025,2025-12-31,2026-06-18,6720.0,96200000000.0,336205562297.0,54886759478.0,281318802819.0,3106565420.0,2426328739.0,128628728661.0,30.97,0.34,1.1,19.51,0,25,5,25,55
037950,00242712,엘컴텍,2025,2025-12-31,2026-06-18,2820.0,47600000000.0,87321821658.0,12725765691.0,74596055967.0,1964475179.0,,,24.23,0.64,2.63,17.06,5,20,5,25,55
038680,00264635,에스넷,2025,2025-12-31,2026-06-18,3200.0,63700000000.0,251380973811.0,135130926049.0,116250047762.0,5026623942.0,10660299090.0,457407231243.0,12.67,0.55,4.32,116.24,15,20,5,15,55
039200,00263654,오스코텍,2025,2025-12-31,2026-06-18,40200.0,1538000000000.0,229853200876.0,43005621434.0,186847579442.0,54396875656.0,52081332705.0,99838669222.0,28.27,8.23,29.11,23.02,5,0,25,25,55
039560,00268251,다산네트웍스,2025,2025-12-31,2026-06-18,3290.0,141100000000.0,615660836728.0,271982031056.0,343678805672.0,4191427824.0,38479275179.0,541777680410.0,33.66,0.41,1.22,79.14,0,25,5,25,55
040350,00346407,크레오에스지,2025,2025-12-31,2026-06-18,8800.0,171800000000.0,88916566688.0,41702552839.0,47214013849.0,8549556244.0,6409391888.0,10861107272.0,20.09,3.64,18.11,88.33,5,0,25,25,55
041830,00269922,인바디,2025,2025-12-31,2026-06-18,46150.0,622100000000.0,361061686085.0,41272803270.0,319788882815.0,29987584385.0,36752659433.0,233948308378.0,20.75,1.95,9.38,12.91,5,10,15,25,55
042510,00255433,라온시큐어,2025,2025-12-31,2026-06-18,8500.0,94400000000.0,74488760896.0,20391488370.0,54097272526.0,3551657406.0,2782270207.0,63751052492.0,26.58,1.75,6.57,37.69,5,10,15,25,55
043710,00305570,서울리거,2025,2025-12-31,2026-06-18,3895.0,67400000000.0,226449975710.0,187175503199.0,39274472511.0,8741946880.0,8331635222.0,35668112160.0,7.71,1.72,22.26,476.58,20,10,25,0,55
046210,00172079,HLB파나진,2025,2025-12-31,2026-06-18,1573.0,71600000000.0,92936428457.0,20501001982.0,72435426475.0,3126246524.0,3439822349.0,15049529734.0,22.9,0.99,4.32,28.3,5,20,5,25,55
047050,00124504,포스코인터내셔널,2025,2025-12-31,2026-06-18,58000.0,10203500000000.0,18753010588000.0,10940355413000.0,7812655175000.0,636802406000.0,1165316105000.0,32373603908000.0,16.02,1.31,8.15,140.03,10,15,15,15,55
047820,00299464,초록뱀미디어,2025,2025-12-31,2026-06-18,4130.0,101000000000.0,374910659931.0,86029097571.0,288881562360.0,3082266719.0,2832527153.0,172196784377.0,32.77,0.35,1.07,29.78,0,25,5,25,55
049070,00226866,인탑스,2025,2025-12-31,2026-06-18,20300.0,349200000000.0,872555027424.0,116193391318.0,756361636106.0,8161179056.0,11303532259.0,590781754867.0,42.79,0.46,1.08,15.36,0,25,5,25,55
050890,00364403,쏠리드,2025,2025-12-31,2026-06-18,12670.0,769800000000.0,536672709018.0,183334094895.0,353338614123.0,36443177245.0,33282673656.0,294830329228.0,21.12,2.18,10.31,51.89,5,5,20,25,55
052860,00365758,아이앤씨,2025,2025-12-31,2026-06-18,4980.0,89000000000.0,52922386443.0,17241195987.0,35681190456.0,4284956489.0,4050146283.0,36878556322.0,20.77,2.49,12.01,48.32,5,5,20,25,55
052900,00276834,KX하이텍,2025,2025-12-31,2026-06-18,1428.0,104400000000.0,206678209777.0,67367517196.0,139310692581.0,4289110778.0,5356558422.0,126276082558.0,24.34,0.75,3.08,48.36,5,20,5,25,55
053210,00349097,케이티스카이라이프,2025,2025-12-31,2026-06-18,4450.0,211500000000.0,976329059340.0,413080111532.0,563248947808.0,1466653903.0,,,144.21,0.38,0.26,73.34,0,25,5,25,55
053700,00351092,삼보모터스,2025,2025-12-31,2026-06-18,4235.0,112800000000.0,1337854672855.0,918498055805.0,419356617050.0,20266061263.0,61729555951.0,1684582152379.0,5.57,0.27,4.83,219.03,20,25,5,5,55
054220,00201432,비츠로시스,2025,2025-12-31,2026-06-18,1559.0,19600000000.0,53728870232.0,34586721001.0,19142149231.0,1520972564.0,57731185.0,44811475268.0,12.89,1.02,7.95,180.68,15,15,15,10,55
057030,00307222,YBM넷,2025,2025-12-31,2026-06-18,2210.0,36100000000.0,80121356515.0,27699292382.0,52422064133.0,1601615624.0,949990702.0,51834368698.0,22.54,0.69,3.06,52.84,5,20,5,25,55
057540,00265005,옴니시스템,2025,2025-12-31,2026-06-18,894.0,53100000000.0,130285749972.0,20141507809.0,110144242163.0,154257056.0,1017421978.0,99068053730.0,344.23,0.48,0.14,18.29,0,25,5,25,55
058430,00155258,포스코스틸리온,2025,2025-12-31,2026-06-18,6150.0,369000000000.0,507324692962.0,120017658415.0,387307034547.0,18160078624.0,24458675472.0,1125440499863.0,20.32,0.95,4.69,30.99,5,20,5,25,55
060540,00379229,에스에이티,2025,2025-12-31,2026-06-18,1232.0,32200000000.0,161803903995.0,58778323063.0,103025580932.0,476278858.0,,,67.61,0.31,0.46,57.05,0,25,5,25,55
064240,00385336,홈캐스트,2025,2025-12-31,2026-06-18,1714.0,59500000000.0,89327253979.0,4874015034.0,84453238945.0,2170364078.0,2875702947.0,97996130553.0,27.41,0.7,2.57,5.77,5,20,5,25,55
066670,00371740,디티씨,2025,2025-12-31,2026-06-18,2770.0,51800000000.0,305012742585.0,56241221272.0,248771521313.0,1417482547.0,1764737678.0,188618668917.0,36.54,0.21,0.57,22.61,0,25,5,25,55
067390,00409681,아스트,2025,2025-12-31,2026-06-18,577.0,239500000000.0,560593411124.0,253734788034.0,306858623090.0,8836530619.0,,,27.1,0.78,2.88,82.69,5,20,5,25,55
073010,00328191,케이에스피,2025,2025-12-31,2026-06-18,3785.0,152100000000.0,144011584862.0,60911317671.0,83100267191.0,6559012938.0,11539806552.0,95532762605.0,23.19,1.83,7.89,73.3,5,10,15,25,55
075180,00305668,새론오토모티브,2025,2025-12-31,2026-06-18,2890.0,55500000000.0,275102705825.0,30155766045.0,244946939780.0,515420623.0,739051422.0,138694899840.0,107.68,0.23,0.21,12.31,0,25,5,25,55
075970,00472890,동국알앤에스,2025,2025-12-31,2026-06-18,1839.0,33800000000.0,125763122898.0,43708997404.0,82054125494.0,579043927.0,3378074057.0,110734618130.0,58.37,0.41,0.71,53.27,0,25,5,25,55
078340,00476498,컴투스,2025,2025-12-31,2026-06-18,25800.0,312000000000.0,1615624150416.0,546524438711.0,1069099711705.0,9363716654.0,2633918673.0,696423825349.0,33.32,0.29,0.88,51.12,0,25,5,25,55
079370,00442570,제우스,2025,2025-12-31,2026-06-18,11400.0,353600000000.0,551531359535.0,189244564900.0,362286794635.0,14135985014.0,4464967016.0,383307591232.0,25.01,0.98,3.9,52.24,5,20,5,25,55
079650,00130408,서산,2025,2025-12-31,2026-06-18,3845.0,76900000000.0,107388944784.0,5496970497.0,101891974287.0,2845461469.0,3330555325.0,45103016559.0,27.03,0.75,2.79,5.39,5,20,5,25,55
079810,00445160,디이엔티,2025,2025-12-31,2026-06-18,3700.0,79700000000.0,220491796266.0,54215796380.0,166275999886.0,89566093.0,2549522798.0,73985134062.0,889.85,0.48,0.05,32.61,0,25,5,25,55
079900,00372129,전진건설로봇,2025,2025-12-31,2026-06-18,55500.0,809900000000.0,230189468832.0,73601752623.0,156587716209.0,29246401890.0,28718922607.0,190660739993.0,27.69,5.17,18.68,47.0,5,0,25,25,55
080520,00529815,오디텍,2025,2025-12-31,2026-06-18,3285.0,37200000000.0,134145170682.0,5197931756.0,128947238926.0,890599267.0,2276892782.0,37959545863.0,41.77,0.29,0.69,4.03,0,25,5,25,55
083310,00484682,엘오티베큠,2025,2025-12-31,2026-06-18,11240.0,200200000000.0,322445796096.0,78666712807.0,243779083289.0,7781162151.0,8054257869.0,244892905459.0,25.73,0.82,3.19,32.27,5,20,5,25,55
084440,00531078,유비온,2025,2025-09-30,2026-06-18,994.0,19000000000.0,22673264529.0,14976034588.0,7697229941.0,1312011905.0,1409644188.0,33683623845.0,14.48,2.47,17.05,194.56,15,5,25,10,55
084850,00579980,아이티엠반도체,2025,2025-12-31,2026-06-18,10240.0,232300000000.0,489837304987.0,395261036367.0,94576268620.0,93558890563.0,6996601510.0,603110608556.0,2.48,2.46,98.92,417.93,25,5,25,0,55
084870,00409672,티비에이치글로벌,2025,2025-12-31,2026-06-18,1865.0,38200000000.0,104296475432.0,42221325889.0,62075149543.0,1551467446.0,3149919999.0,182419159355.0,24.62,0.62,2.5,68.02,5,20,5,25,55
085810,00364254,알티캐스트,2025,2025-12-31,2026-06-18,1463.0,19200000000.0,74855772755.0,20845127297.0,54010645458.0,12798071.0,3180937313.0,53166158309.0,1500.23,0.36,0.02,38.59,0,25,5,25,55
088800,00556907,에이스테크,2025,2025-12-31,2026-06-18,2555.0,192900000000.0,254285934222.0,183701608801.0,70584325421.0,29114710611.0,22153309869.0,178426016983.0,6.63,2.73,41.25,260.26,20,5,25,5,55
089860,00545716,롯데렌탈,2025,2025-12-31,2026-06-18,30850.0,1120100000000.0,7348326627803.0,5792485761393.0,1555840866410.0,126714957828.0,,,8.84,0.72,8.14,372.31,20,20,15,0,55
090410,00454937,덕신이피씨,2025,2025-12-31,2026-06-18,921.0,42400000000.0,206019852138.0,80838067627.0,125181784511.0,1402989472.0,103937097.0,106458504421.0,30.22,0.34,1.12,64.58,0,25,5,25,55
093380,00155373,풍강,2025,2025-08-31,2026-06-18,2495.0,24600000000.0,91881616321.0,21411356924.0,70470259397.0,775328922.0,728436077.0,90273114653.0,31.73,0.35,1.1,30.38,0,25,5,25,55
096350,00177870,대창솔루션,2025,2025-12-31,2026-06-18,2010.0,74100000000.0,141833187052.0,105830492215.0,36002694837.0,7776073880.0,143752494.0,59877251686.0,9.53,2.06,21.6,293.95,20,5,25,5,55
101490,00411048,에스앤에스텍,2025,2025-12-31,2026-06-18,62700.0,1337700000000.0,393041682256.0,88783777330.0,304257904926.0,58092807910.0,50389752346.0,243733252593.0,23.03,4.4,19.09,29.18,5,0,25,25,55
118000,00791209,메타케어,2025,2025-12-31,2026-06-18,1423.0,24400000000.0,197964574993.0,76983837434.0,120980737559.0,211948884.0,1324766247.0,32822071206.0,115.12,0.2,0.18,63.63,0,25,5,25,55
119830,00626011,아이텍,2025,2025-12-31,2026-06-18,6040.0,160300000000.0,210275113497.0,38436336455.0,171838777042.0,7002193507.0,257048957.0,48517802480.0,22.89,0.93,4.07,22.37,5,20,5,25,55
123010,00615723,알엔티엑스,2025,2025-12-31,2026-06-18,2200.0,75300000000.0,46285094482.0,19866141471.0,26418953011.0,3288387344.0,207964299.0,38376486409.0,22.9,2.85,12.45,75.2,5,5,20,25,55
124560,00562245,태웅로직스,2025,2025-12-31,2026-06-18,2110.0,81700000000.0,562194195317.0,306987513537.0,255206681780.0,5038817772.0,2249987075.0,1117280899434.0,16.21,0.32,1.97,120.29,10,25,5,15,55
126560,00403632,현대퓨처넷,2025,2025-12-31,2026-06-18,3080.0,336300000000.0,882794310000.0,58493158000.0,824301152000.0,7155372000.0,6309224000.0,264515033000.0,47.0,0.41,0.87,7.1,0,25,5,25,55
130740,00578538,티피씨글로벌,2025,2025-12-31,2026-06-18,2015.0,22700000000.0,123558382927.0,30521990214.0,93036392713.0,375261456.0,3261498580.0,79404293659.0,60.49,0.24,0.4,32.81,0,25,5,25,55
134580,00608699,탑코미디어,2025,2025-12-31,2026-06-18,1276.0,62900000000.0,60367477963.0,27925493596.0,32441984367.0,2324402052.0,3670011557.0,48604543452.0,27.06,1.94,7.16,86.08,5,10,15,25,55
138070,00577380,신진에스엠,2025,2025-12-31,2026-06-18,1411.0,24700000000.0,103007107959.0,25356999404.0,77650108555.0,411628125.0,382547242.0,54436124843.0,60.01,0.32,0.53,32.66,0,25,5,25,55
142280,00513948,녹십자엠에스,2025,2025-12-31,2026-06-18,3550.0,85100000000.0,90509916706.0,44144546721.0,46365369985.0,3460965761.0,2887175599.0,108413453299.0,24.59,1.84,7.46,95.21,5,10,15,25,55
145170,00305941,노브랜드,2025,2025-12-31,2026-06-18,3570.0,60400000000.0,407190917066.0,253526525481.0,153664391585.0,5081682077.0,13339654120.0,602167956744.0,11.89,0.39,3.31,164.99,15,25,5,10,55
145720,00526599,덴티움,2025,2025-12-31,2026-06-18,45000.0,388100000000.0,932790285701.0,371584615941.0,561205669760.0,16327597542.0,64110852662.0,346451532721.0,23.77,0.69,2.91,66.21,5,20,5,25,55
148780,00980043,비큐AI,2025,2025-12-31,2026-06-18,612.0,19200000000.0,15145892135.0,3928867122.0,11217025013.0,759183538.0,1068043276.0,17014562225.0,25.29,1.71,6.77,35.03,5,10,15,25,55
160550,00974927,NEW,2025,2025-12-31,2026-06-18,1259.0,35100000000.0,239554621692.0,116800700894.0,122753920798.0,523557121.0,2654398845.0,142653217026.0,67.04,0.29,0.43,95.15,0,25,5,25,55
171090,00327819,선익시스템,2025,2025-12-31,2026-06-18,71100.0,718300000000.0,365622084365.0,221816313949.0,143805770416.0,96523950618.0,111525548096.0,515761033577.0,7.44,4.99,67.12,154.25,20,0,25,10,55
173940,00925295,에프엔씨엔터,2025,2025-12-31,2026-06-18,2855.0,43900000000.0,110174345027.0,90654539117.0,19519805910.0,11814272838.0,613888084.0,102369210132.0,3.72,2.25,60.52,464.42,25,5,25,0,55
175250,00554352,아이큐어,2025,2025-12-31,2026-06-18,2170.0,81500000000.0,90499633547.0,66042515380.0,24457118167.0,34515264515.0,11957366539.0,83384563119.0,2.36,3.33,141.13,270.03,25,0,25,5,55
192650,00415646,드림텍,2025,2025-12-31,2026-06-18,5630.0,388300000000.0,863145953162.0,378968077918.0,484177875244.0,13246702211.0,31373220604.0,1230621374284.0,29.31,0.8,2.74,78.27,5,20,5,25,55
200780,00256043,비씨월드제약,2025,2025-12-31,2026-06-18,3480.0,37100000000.0,176801274862.0,104299319451.0,72501955411.0,3142932405.0,1996621516.0,75799976796.0,11.8,0.51,4.33,143.86,15,20,5,15,55
204270,00447575,제이앤티씨,2025,2025-12-31,2026-06-18,16440.0,951000000000.0,548175586463.0,300465487487.0,247710098976.0,91580550779.0,77996088398.0,185653161156.0,10.38,3.84,36.97,121.3,15,0,25,15,55
214150,01061327,클래시스,2025,2025-12-31,2026-06-18,46000.0,3000800000000.0,704649920208.0,152975464048.0,551674456160.0,131970250448.0,170600874067.0,336819637856.0,22.74,5.44,23.92,27.73,5,0,25,25,55
215000,01067516,골프존,2025,2025-12-31,2026-06-18,41750.0,262000000000.0,617553142943.0,178619581643.0,438933561300.0,12862007732.0,68070895156.0,483261063779.0,20.37,0.6,2.93,40.69,5,20,5,25,55
217730,01025644,강스템바이오텍,2025,2025-12-31,2026-06-18,2630.0,247400000000.0,81493316993.0,12432982172.0,69060334821.0,10467365815.0,17668125114.0,3572463936.0,23.64,3.58,15.16,18.0,5,0,25,25,55
220180,00793155,핸디소프트,2025,2025-12-31,2026-06-18,1614.0,38600000000.0,90160038997.0,11873465269.0,78286573728.0,641990801.0,481396412.0,31443569900.0,60.13,0.49,0.82,15.17,0,25,5,25,55
221840,00688358,하이즈항공,2025,2025-12-31,2026-06-18,2055.0,38400000000.0,116731303663.0,71666989448.0,45064314215.0,2358001754.0,4601007049.0,84621119162.0,16.28,0.85,5.23,159.03,10,20,15,10,55
222080,01090471,씨아이에스,2025,2025-12-31,2026-06-18,10320.0,802700000000.0,660203408842.0,152513726612.0,507689682230.0,28731605551.0,33510401320.0,407181174584.0,27.94,1.58,5.66,30.04,5,10,15,25,55
224060,00530413,더코디,2025,2025-12-31,2026-06-18,4285.0,22100000000.0,72309703321.0,61557828624.0,10751874697.0,15723843138.0,830924048.0,25266240903.0,1.41,2.06,146.24,572.53,25,5,25,0,55
230360,01029394,에코마케팅,2025,2025-12-31,2026-06-18,16000.0,496000000000.0,420946238182.0,154950927865.0,265995310317.0,17687233782.0,45446622735.0,448812711590.0,28.04,1.86,6.65,58.25,5,10,15,25,55
238200,01109070,비피도,2025,2025-12-31,2026-06-18,2480.0,20300000000.0,61302323713.0,15372558886.0,45929764827.0,192738194.0,1403074063.0,19678962044.0,105.32,0.44,0.42,33.47,0,25,5,25,55
241690,00531865,유니테크노,2025,2025-12-31,2026-06-18,2890.0,70700000000.0,239757829000.0,102431940000.0,137325889000.0,3216997000.0,2054515000.0,107159702000.0,21.98,0.51,2.34,74.59,5,20,5,25,55
256940,01037214,킵스파마,2025,2025-12-31,2026-06-18,6250.0,125500000000.0,233917145815.0,152414590353.0,81502555462.0,10382616490.0,1574636068.0,170146866389.0,12.09,1.54,12.74,187.01,15,10,20,10,55
263810,00760999,상신전자,2025,2025-12-31,2026-06-18,2510.0,40000000000.0,86674880962.0,33892499454.0,52782381508.0,1733999762.0,2562993642.0,129139555836.0,23.07,0.76,3.29,64.21,5,20,5,25,55
277410,01243161,인산가,2025,2025-12-31,2026-06-18,785.0,30200000000.0,114121833052.0,48555542314.0,65566290738.0,637112217.0,2306043998.0,35804215193.0,47.4,0.46,0.97,74.06,0,25,5,25,55
282330,01263022,BGF리테일,2025,2025-12-31,2026-06-18,118800.0,2053300000000.0,3556166960339.0,2243109802650.0,1313057157689.0,195263084525.0,253947326677.0,9061216107616.0,10.52,1.56,14.87,170.83,15,10,20,10,55
298540,01214743,더네이쳐홀딩스,2025,2025-12-31,2026-06-18,6100.0,88400000000.0,675904004288.0,283181770690.0,392722233598.0,1024799100.0,6968044892.0,477521854058.0,86.26,0.23,0.26,72.11,0,25,5,25,55
300080,01237434,플리토,2025,2025-12-31,2026-06-18,7860.0,129700000000.0,24575168335.0,7364689679.0,17210478656.0,6448160859.0,6153818311.0,35979641976.0,20.11,7.54,37.47,42.79,5,0,25,25,55
308170,00450010,씨티알모빌리티,2025,2025-12-31,2026-06-18,3470.0,29900000000.0,334481552565.0,247283326679.0,87198225886.0,3232065564.0,5813747117.0,461459309070.0,9.25,0.34,3.71,283.59,20,25,5,5,55
311320,00668965,지오엘리먼트,2025,2025-12-31,2026-06-18,8670.0,109400000000.0,76804567328.0,14818054133.0,61986513195.0,4785026218.0,4429142245.0,54623538260.0,22.86,1.76,7.72,23.91,5,10,15,25,55
317330,01021666,덕산테코피아,2025,2025-12-31,2026-06-18,15240.0,312100000000.0,646705781509.0,540230144773.0,106475636736.0,105550462258.0,43026410473.0,112078954483.0,2.96,2.93,99.13,507.37,25,5,25,0,55
318060,01565054,그래피,2025,2025-12-31,2026-06-18,22100.0,246900000000.0,39696157690.0,18644463058.0,21051694632.0,11669860403.0,11053753180.0,20532799353.0,21.16,11.73,55.43,88.57,5,0,25,25,55
321370,01593668,센서뷰,2025,2025-12-31,2026-06-18,2535.0,131000000000.0,36548693167.0,23520655167.0,13028038000.0,15196657061.0,11557754187.0,19015844360.0,8.62,10.06,116.65,180.54,20,0,25,10,55
321550,01335930,티움바이오,2025,2025-12-31,2026-06-18,4245.0,127500000000.0,98553656644.0,60809923836.0,37743732808.0,18786557806.0,16146558840.0,12288796652.0,6.79,3.38,49.77,161.11,20,0,25,10,55
326030,00878696,에스케이바이오팜,2025,2025-12-31,2026-06-18,89000.0,6969900000000.0,1198308575535.0,372039049706.0,826269525829.0,253253847619.0,203938471064.0,706740960308.0,27.52,8.44,30.65,45.03,5,0,25,25,55
328380,01390399,솔트웨어,2025,2025-12-31,2026-06-18,3095.0,21200000000.0,38446772283.0,15088696473.0,23358075810.0,838852725.0,566164265.0,63674240726.0,25.27,0.91,3.59,64.6,5,20,5,25,55
332570,01015160,PS일렉트로닉스,2025,2025-12-31,2026-06-18,7250.0,338700000000.0,231884645633.0,98557893184.0,133326752449.0,16391787281.0,3908628660.0,125476577087.0,20.66,2.54,12.29,73.92,5,5,20,25,55
334890,01394377,이지스밸류플러스리츠,2025,2025-08-31,2026-06-18,3590.0,249300000000.0,578175336503.0,198255259153.0,379920077350.0,12408253638.0,16624984118.0,21788441864.0,20.09,0.66,3.27,52.18,5,20,5,25,55
338220,01344202,뷰노,2025,2025-12-31,2026-06-18,9300.0,130200000000.0,50389442104.0,14274913529.0,36114528575.0,5779512013.0,4933322116.0,34847834702.0,22.53,3.61,16.0,39.53,5,0,25,25,55
351870,00909835,차이커뮤니케이션,2025,2025-12-31,2026-06-18,2510.0,28000000000.0,170418246751.0,111922938522.0,58495308229.0,2521483697.0,4435474598.0,66474697200.0,11.1,0.48,4.31,191.34,15,25,5,10,55
352770,01201970,셀레스트라,2025,2025-12-31,2026-06-18,5250.0,13600000000.0,18402094385.0,24625791384.0,6223696999.0,11771244916.0,7760021046.0,2007745450.0,1.16,2.19,189.14,395.68,25,5,25,0,55
356890,01293953,싸이버원,2025,2025-12-31,2026-06-18,2560.0,30600000000.0,52460568366.0,4897354640.0,47563213726.0,1269215199.0,414314485.0,33726070959.0,24.11,0.64,2.67,10.3,5,20,5,25,55
376290,00575106,씨유테크,2025,2025-12-31,2026-06-18,2420.0,42700000000.0,128940675376.0,14536970813.0,114403704563.0,1363685620.0,5419934689.0,216513076154.0,31.31,0.37,1.19,12.71,0,25,5,25,55
